input_file,joint_id,source_parent_bone,source_child_bone,parent_bone,child_bone,included_in_v0,selection_status,requires_manual_review,link_classification,core_candidate,excluded_candidate,parent_segment_role,child_segment_role,terminology_note,motive_skeleton_template,reconstruction_max_error_deg,reconstruction_p99_error_deg,raw_relative_sign_flip_count,corrected_relative_sign_flip_count,post_correction_valid,gate_status
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J047,T3_671:RHand,T3_671:RThumb1,RHand,RThumb1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.136082086137122e-14,1.9878640858251008e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J048,T3_671:RThumb1,T3_671:RThumb2,RThumb1,RThumb2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.1734741785008316e-14,1.94257705712381e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J049,T3_671:RThumb2,T3_671:RThumb3,RThumb2,RThumb3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.665941596819955e-14,1.8647120384256162e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J050,T3_671:RFoot,T3_671:RToe,RFoot,RToe,False,provisional_v0,True,toe,False,True,core_limb_or_head_neck,toe_excluded,toe link excluded from likely V0 analysis set,Biomech (57),2.2253419567445856e-14,1.0843094704243211e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J051,T3_671:RShoulder,T3_671:RUArm,RShoulder,RUArm,True,provisional_v0,False,upper_arm,True,False,core_limb_or_head_neck,core_limb_or_head_neck,upper arm core candidate,Biomech (57),3.33277282270564e-14,2.077242058181447e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J052,T3_671:Ab,T3_671:Spine2,Ab,Spine2,False,provisional_v0,True,trunk_spine,False,False,trunk_spine_provisional,trunk_spine_provisional,trunk/spine link provisional; Core + Passive Fingers (54) vs Biomech (57) topology differs — not a final analysis feature,Biomech (57),2.2082809410410327e-14,1.0537887114972995e-14,0,0,True,review
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J053,T3_671:Spine2,T3_671:Spine3,Spine2,Spine3,False,provisional_v0,True,trunk_spine,False,False,trunk_spine_provisional,trunk_spine_provisional,trunk/spine link provisional; Core + Passive Fingers (54) vs Biomech (57) topology differs — not a final analysis feature,Biomech (57),2.3416707151304442e-14,1.0481780234721947e-14,0,0,True,review
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J054,T3_671:Spine3,T3_671:Spine4,Spine3,Spine4,False,provisional_v0,True,trunk_spine,False,False,trunk_spine_provisional,trunk_spine_provisional,trunk/spine link provisional; Core + Passive Fingers (54) vs Biomech (57) topology differs — not a final analysis feature,Biomech (57),2.4064876761853952e-14,1.0635003623230175e-14,0,0,True,review
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J001,T3_671:T3_671,T3_671:Ab,T3_671,Ab,False,provisional_v0,True,trunk_spine,False,False,motive_hip_top_segment,trunk_spine_provisional,trunk/spine link provisional; Core + Passive Fingers (54) vs Biomech (57) topology differs — not a final analysis feature,Biomech (57),2.404079618380761e-14,1.1610861140907321e-14,0,0,True,review
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J002,T3_671:Spine4,T3_671:Chest,Spine4,Chest,False,provisional_v0,True,trunk_spine,False,False,trunk_spine_provisional,trunk_spine_provisional,trunk/spine link provisional; Core + Passive Fingers (54) vs Biomech (57) topology differs — not a final analysis feature,Biomech (57),2.3704822958255543e-14,1.2085834916099322e-14,0,0,True,review
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J003,T3_671:Neck2,T3_671:Head,Neck2,Head,True,provisional_v0,False,head_neck,True,False,trunk_spine_provisional,core_limb_or_head_neck,head/neck core candidate,Biomech (57),2.4025064678520575e-14,1.2895160499968918e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J004,T3_671:LUArm,T3_671:LFArm,LUArm,LFArm,True,provisional_v0,False,forearm,True,False,core_limb_or_head_neck,core_limb_or_head_neck,forearm core candidate,Biomech (57),3.0987775442432865e-14,2.1310262872597613e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J005,T3_671:LShin,T3_671:LFoot,LShin,LFoot,True,provisional_v0,False,foot,True,False,core_limb_or_head_neck,core_limb_or_head_neck,foot core candidate,Biomech (57),2.3297928921370254e-14,1.2419119705525742e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J006,T3_671:LFArm,T3_671:LHand,LFArm,LHand,True,provisional_v0,False,hand,True,False,core_limb_or_head_neck,core_limb_or_head_neck,hand core candidate (provisional V0),Biomech (57),3.583424523697487e-14,2.1604804885557863e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J007,T3_671:LHand,T3_671:LIndex1,LHand,LIndex1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.6706339919246264e-14,1.9949885398567174e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J008,T3_671:LIndex1,T3_671:LIndex2,LIndex1,LIndex2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.793583118102154e-14,2.0395620333172323e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J009,T3_671:LIndex2,T3_671:LIndex3,LIndex2,LIndex3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.9420169221392346e-14,1.7695023857418392e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J010,T3_671:LHand,T3_671:LMiddle1,LHand,LMiddle1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.089781513853208e-14,2.0223885699632393e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J011,T3_671:LMiddle1,T3_671:LMiddle2,LMiddle1,LMiddle2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.243821632120845e-14,2.0135700126567388e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J012,T3_671:LMiddle2,T3_671:LMiddle3,LMiddle2,LMiddle3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.0457130563781556e-14,1.8243515866677712e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J013,T3_671:LHand,T3_671:LPinky1,LHand,LPinky1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.287156092200371e-14,1.9667826074370187e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J014,T3_671:LPinky1,T3_671:LPinky2,LPinky1,LPinky2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.6641764244529452e-14,1.8763122284303324e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J015,T3_671:LPinky2,T3_671:LPinky3,LPinky2,LPinky3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.678830141243272e-14,1.8323498763064033e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J016,T3_671:LHand,T3_671:LRing1,LHand,LRing1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.1035629277580997e-14,1.9885207558943446e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J017,T3_671:LRing1,T3_671:LRing2,LRing1,LRing2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.0755294866565586e-14,1.9905589643051105e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J018,T3_671:LRing2,T3_671:LRing3,LRing2,LRing3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.7065508068022068e-14,1.817263789934612e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J019,T3_671:LThigh,T3_671:LShin,LThigh,LShin,True,provisional_v0,False,shin,True,False,core_limb_or_head_neck,core_limb_or_head_neck,shin core candidate,Biomech (57),2.4935633316018385e-14,1.3067484152305695e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J020,T3_671:Chest,T3_671:LShoulder,Chest,LShoulder,True,provisional_v0,False,shoulder,True,False,trunk_spine_provisional,core_limb_or_head_neck,shoulder core candidate,Biomech (57),2.5662877252285083e-14,1.2223646032459266e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J021,T3_671:T3_671,T3_671:LThigh,T3_671,LThigh,True,provisional_v0,False,hip_top_segment_to_thigh,True,False,motive_hip_top_segment,core_limb_or_head_neck,Defensible Motive hip/top-segment-to-thigh link: asset-name-labeled Motive hip/top skeleton segment (`T3_671`); Motive documents this as the skeleton hip; export naming may follow Asset Hip Name,Biomech (57),2.4911460378360552e-14,1.2674237143194152e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J022,T3_671:LHand,T3_671:LThumb1,LHand,LThumb1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.2528570371787065e-14,2.1300939105460463e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J023,T3_671:LThumb1,T3_671:LThumb2,LThumb1,LThumb2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.0544052703398994e-14,1.9412938774751062e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J024,T3_671:LThumb2,T3_671:LThumb3,LThumb2,LThumb3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.656256145917757e-14,1.8071463306207257e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J025,T3_671:LFoot,T3_671:LToe,LFoot,LToe,False,provisional_v0,True,toe,False,True,core_limb_or_head_neck,toe_excluded,toe link excluded from likely V0 analysis set,Biomech (57),2.3614997398830652e-14,1.2062148879353786e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J026,T3_671:LShoulder,T3_671:LUArm,LShoulder,LUArm,True,provisional_v0,False,upper_arm,True,False,core_limb_or_head_neck,core_limb_or_head_neck,upper arm core candidate,Biomech (57),3.7296424402298024e-14,2.1118119459205172e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J027,T3_671:Chest,T3_671:Neck,Chest,Neck,True,provisional_v0,False,head_neck,True,False,trunk_spine_provisional,core_limb_or_head_neck,head/neck core candidate,Biomech (57),2.9892441102179053e-14,1.2684648125799155e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J028,T3_671:Neck,T3_671:Neck2,Neck,Neck2,True,provisional_v0,False,trunk_spine,False,False,core_limb_or_head_neck,trunk_spine_provisional,trunk/spine link provisional; Core + Passive Fingers (54) vs Biomech (57) topology differs — not a final analysis feature,Biomech (57),2.6989477286899942e-14,1.2654500737435076e-14,0,0,True,review
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J029,T3_671:RUArm,T3_671:RFArm,RUArm,RFArm,True,provisional_v0,False,forearm,True,False,core_limb_or_head_neck,core_limb_or_head_neck,forearm core candidate,Biomech (57),3.197263499828378e-14,2.0209374494168275e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J030,T3_671:RShin,T3_671:RFoot,RShin,RFoot,True,provisional_v0,False,foot,True,False,core_limb_or_head_neck,core_limb_or_head_neck,foot core candidate,Biomech (57),2.6004345058875135e-14,1.1728477774604474e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J031,T3_671:RFArm,T3_671:RHand,RFArm,RHand,True,provisional_v0,False,hand,True,False,core_limb_or_head_neck,core_limb_or_head_neck,hand core candidate (provisional V0),Biomech (57),3.2181726391503715e-14,2.0769884173507493e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J032,T3_671:RHand,T3_671:RIndex1,RHand,RIndex1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.803711050691267e-14,1.7650748743208212e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J033,T3_671:RIndex1,T3_671:RIndex2,RIndex1,RIndex2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.101245641566978e-14,1.742999643528153e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J034,T3_671:RIndex2,T3_671:RIndex3,RIndex2,RIndex3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.6355837044657737e-14,1.7975917484308022e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J035,T3_671:RHand,T3_671:RMiddle1,RHand,RMiddle1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.77402474361285e-14,1.7187347131017943e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J036,T3_671:RMiddle1,T3_671:RMiddle2,RMiddle1,RMiddle2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.5932616819478884e-14,1.7411287248947226e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J037,T3_671:RMiddle2,T3_671:RMiddle3,RMiddle2,RMiddle3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.4594798759898783e-14,1.7624732937857603e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J038,T3_671:RHand,T3_671:RPinky1,RHand,RPinky1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.9528049291335785e-14,1.7103692134699283e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J039,T3_671:RPinky1,T3_671:RPinky2,RPinky1,RPinky2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.0736703653855594e-14,1.7867335406423755e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J040,T3_671:RPinky2,T3_671:RPinky3,RPinky2,RPinky3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.990234193423888e-14,1.8217908325202735e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J041,T3_671:RHand,T3_671:RRing1,RHand,RRing1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.8765201884234687e-14,1.664521735675667e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J042,T3_671:RRing1,T3_671:RRing2,RRing1,RRing2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.4693644373030903e-14,1.7682662125560713e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J043,T3_671:RRing2,T3_671:RRing3,RRing2,RRing3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.9057319084976413e-14,1.8125946705307912e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J044,T3_671:RThigh,T3_671:RShin,RThigh,RShin,True,provisional_v0,False,shin,True,False,core_limb_or_head_neck,core_limb_or_head_neck,shin core candidate,Biomech (57),2.497720460994572e-14,1.3104283331779524e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J045,T3_671:Chest,T3_671:RShoulder,Chest,RShoulder,True,provisional_v0,False,shoulder,True,False,trunk_spine_provisional,core_limb_or_head_neck,shoulder core candidate,Biomech (57),2.3048094106690392e-14,1.2468411369015023e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J046,T3_671:T3_671,T3_671:RThigh,T3_671,RThigh,True,provisional_v0,False,hip_top_segment_to_thigh,True,False,motive_hip_top_segment,core_limb_or_head_neck,Defensible Motive hip/top-segment-to-thigh link: asset-name-labeled Motive hip/top skeleton segment (`T3_671`); Motive documents this as the skeleton hip; export naming may follow Asset Hip Name,Biomech (57),2.766497877342704e-14,1.2825119058412123e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J047,T3_671:RHand,T3_671:RThumb1,RHand,RThumb1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.8709407535491484e-14,1.989279292390936e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J048,T3_671:RThumb1,T3_671:RThumb2,RThumb1,RThumb2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.0549450483465924e-14,1.952023616846106e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J049,T3_671:RThumb2,T3_671:RThumb3,RThumb2,RThumb3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.0616377158666385e-14,1.8667871865299027e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J050,T3_671:RFoot,T3_671:RToe,RFoot,RToe,False,provisional_v0,True,toe,False,True,core_limb_or_head_neck,toe_excluded,toe link excluded from likely V0 analysis set,Biomech (57),2.38894985505078e-14,1.1207730374890272e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J051,T3_671:RShoulder,T3_671:RUArm,RShoulder,RUArm,True,provisional_v0,False,upper_arm,True,False,core_limb_or_head_neck,core_limb_or_head_neck,upper arm core candidate,Biomech (57),3.487725000723751e-14,2.0795245790417793e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J052,T3_671:Ab,T3_671:Spine2,Ab,Spine2,False,provisional_v0,True,trunk_spine,False,False,trunk_spine_provisional,trunk_spine_provisional,trunk/spine link provisional; Core + Passive Fingers (54) vs Biomech (57) topology differs — not a final analysis feature,Biomech (57),2.5032215873842935e-14,1.1840965445460515e-14,0,0,True,review
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R2_Take 2026-02-03 08.05.01 PM_005.csv,J053,T3_671:Spine2,T3_671:Spine3,Spine2,Spine3,False,provisional_v0,True,trunk_spine,False,False,trunk_spine_provisional,trunk_spine_provisional,trunk/spine link provisional; Core + Passive Fingers (54) vs Biomech (57) topology differs — not a final analysis feature,Biomech (57),2.3318235823627423e-14,1.1767339853256327e-14,0,0,True,review
